"ID","ISDELETED","MASTERRECORDID","NAME","PARENTID","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","BILLINGCOUNTRY","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGADDRESS","SHIPPINGSTREET","SHIPPINGCITY","SHIPPINGSTATE","SHIPPINGPOSTALCODE","SHIPPINGCOUNTRY","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGADDRESS","PHONE","FAX","WEBSITE","PHOTOURL","DESCRIPTION","SITE","OWNERID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","JIGSAWCOMPANYID","BVN_TYPE__C","BVN_INDUSTRY__C"
"0012000000AH086AAD","false","","Norman Disney & Young","001D000000rtxCCIAY","GPO Box 1450","Adelaide","SA","5000","","","","","Level 7
11-15 Grenfell Street","Adelaide","SA","5000","","","","","08 8290 6800","08 8290 6805","www.ndy.com","","","Adelaide","00520000000xQUYAA2","2008-05-12T02:43:01.000Z","00520000000xQUYAA2","2012-06-19T05:47:09.000Z","005D0000001bPy2IAE","2012-06-19T05:47:09.000Z","","","","","Project consultant",""
"0012000000AH418AAD","false","","Coffey Projects Australia Pty Ltd","","PO Box 700","Civic Square","ACT","2601","","","","","17 Torrens Street","Braddon","ACT","2612","","","","","02 6162 2622","02 6162 0494","www.coffey.com","","","Canberra","00520000000xQUYAA2","2008-05-12T23:43:46.000Z","00520000000xQUYAA2","2010-05-17T06:58:34.000Z","00520000000wb6wAAA","2010-05-17T06:58:34.000Z","","","","","Project Manager","Government;Property;Resources"
"0012000000AH48XAAT","false","","Monash University","001D000000rtxBdIAI","Monash University
Wellington Road","Clayton","VIC","3800","","","","","Monash University
Wellington Road","Clayton","VIC","3800","","","","","03 9902 6000","03 9905 4007","www.monash.edu.au","","","Clayton Campus","00520000000xgBtAAI","2008-05-13T01:03:29.000Z","00520000000xgBtAAI","2012-06-19T05:37:15.000Z","005D0000001bPy2IAE","2012-06-19T05:37:15.000Z","","","","","Client;University","Education"
"0012000000AH6PpAAL","false","","Domus","001D000000rtNFPIA2","Editoriale Domus S.p.A
Via Gianni Mazzocchi 1/3","Milano","Rozzano","20089","Italy","","","","Editoriale Domus S.p.A
Via Gianni Mazzocchi 1/3","Milano","Rozzano","20089","Italy","","","","+39 02 824721","+39 02 82472386","www.domusweb.it","","","Italy","00520000000zWmAAAU","2008-05-13T07:54:00.000Z","00520000000wb6mAAA","2012-06-18T02:11:34.000Z","005D0000001bPy2IAE","2012-06-18T02:11:34.000Z","","","","","Media","Architecture and Design"
"0012000000AH6WHAA1","false","","Mondadori Group","","Via E. Trentecoste 7","Milano","","20134","Italy","","","","Via E. Trentecoste 7","Milano","","20134","Italy","","","","+39 02 215 631","+39 02 21563260","www.mondadori.it/ame/en/gruppo/estate/cb.html","","","Italy","00520000000zWmAAAU","2008-05-13T08:15:07.000Z","00520000000wb6mAAA","2009-02-24T22:46:04.000Z","00520000000rL8NAAU","2009-02-24T22:46:04.000Z","","","","","Media","Architecture and Design"
"0012000000AH6adAAD","false","","Architectural Record","001D000000oIN0MIAW","Two Penn Plaza
9th Floor","New York","NY","10121-2298","USA","","","","Two Penn Plaza
9th Floor","New York","NY","10121-2298","USA","","","","+1 212-904-2594","+1 212-904-4256","www.archrecord.construction.com","","","USA","00520000000zWmAAAU","2008-05-13T08:27:49.000Z","00520000000wb6mAAA","2012-03-06T02:15:28.000Z","005D0000001bIi2IAE","2012-03-06T02:15:28.000Z","","","","","Media","Architecture and Design"
"0012000000AH71NAAT","false","","The Architectural Review","0012000000AF7pBAAT","Greater House London
Hampstead Road","London","","NW1 7EJ","United Kingdom","","","","Greater House London
Hampstead Road","London","","NW1 7EJ","United Kingdom","","","","+44 020 7728 4587","+44 020 7391 3435","www.arplus.com","","","United Kingdom","00520000000wb6mAAA","2008-05-13T09:04:26.000Z","00520000000wb6mAAA","2011-08-19T00:53:45.000Z","00520000000wb6wAAA","2011-08-19T00:53:45.000Z","2008-06-18","","","","Media","Architecture and Design"
"0012000000AHLNcAAP","false","","Citta Property Group","","Level 13
179 Elizabeth Street","Sydney","NSW","2000","","","","","Level 13
179 Elizabeth Street","Sydney","NSW","2000","","","","","02 9259 5888","02 9247 2266","www.citta.com.au","","","Sydney","005D0000001bIi2IAE","2008-05-15T01:40:37.000Z","00520000000wb71AAA","2013-09-12T03:55:26.000Z","005D0000002EqAjIAK","2013-09-12T03:55:26.000Z","","","","","Property Developer/Owner",""
"0012000000Ap9HRAAZ","false","","Department of Tourism, Regional Development and Industry","","Mincon
GPO 1397","Brisbane","QLD","4000","","","","","Level 10
111 George Street","Brisbane","QLD","4000","","","","","07 3405 0970","","www.qld.gov.au","","","Brisbane","005D0000001bIi2IAE","2008-05-16T01:31:28.000Z","00520000000wb76AAA","2011-12-07T01:13:55.000Z","005D0000001aI8pIAE","2011-12-07T01:13:56.000Z","","","","","Local government","Government"
"0012000000Ap9VYAAZ","false","","Lotus International","","Via Santa Marta 19/a","Milan","","20123","Italy","","","","Via Santa Marta 19/a","Milan","","20123","Italy","","","","+39 02 4547 5745","+39 02 4547 5746","www.editorialelotus.it","","","Italy","00520000000xgBtAAI","2008-05-16T03:49:49.000Z","00520000000xgBtAAI","2008-07-08T05:38:37.000Z","00520000000sqhLAAQ","2008-07-08T05:38:37.000Z","","","","","Media","Architecture and Design"
"0012000000Ap9wkAAB","false","","AD Architectural Design","001D000000oIN6PIAW","International House
Ealing Broadway Centre","London","","W5 5DB","England","","","","International House
Ealing Broadway Centre","London","","W5 5DB","England","","","","+44 020 8326 3800","+44 020 8326 3801","www.wileyeurope.com","","","United Kingdom","00520000000xgBtAAI","2008-05-16T05:20:20.000Z","00520000000xgBtAAI","2012-03-06T04:19:17.000Z","005D0000001bXCwIAM","2012-03-06T04:19:17.000Z","","","","","Media","Architecture and Design"
"0012000000ApA1wAAF","false","","The Architects' Journal","","Greater London House,
Hampstead Road","London","","NW1EJ","England","","","","Greater London House,
Hampstead Road","London","","NW1EJ","England","","","","+44 020 7728 4564","","http://info.architectsjournal.co.uk/","","Fax not listed on website","United Kingdom","00520000000xgBtAAI","2008-05-16T05:27:53.000Z","00520000000xgBtAAI","2008-07-08T05:38:37.000Z","00520000000sqhLAAQ","2008-07-08T05:38:37.000Z","","","","","Media","Architecture and Design"
"0012000000ApA4GAAV","false","","AMC Le Moniteur Architecture","001D000000oIN9EIAW","17 Rue d'Uzes, 75108 Cedex 02","Paris","","","France","","","","17 Rue d'Uzes, 75108 Cedex 02","Paris","","","France","","","","+33 014 0133 030","","http://www.lemoniteur-expert.com","","fax not shown on website","France","00520000000xgBtAAI","2008-05-16T05:38:42.000Z","00520000000xgBtAAI","2012-03-06T05:05:33.000Z","005D0000001bXCwIAM","2012-03-06T05:05:33.000Z","","","","","Media","Architecture and Design"
"0012000000ApA9uAAF","false","","l'Architecture d'Aujourd'hui","","6, Rue Lhomond","Paris","","75005","France","","","","6, Rue Lhomond","Paris","","75005","France","","","","33 0 1 44320590","33 0 1 44321860","www.jeanmichelplace.com","","","France","00520000000xgBtAAI","2008-05-16T06:08:25.000Z","00520000000xgBtAAI","2008-07-08T05:38:37.000Z","00520000000sqhLAAQ","2008-07-08T05:38:37.000Z","","","","","Media","Architecture and Design"
"0012000000ApACPAA3","false","","Harvard Business Review","","60 Harvard Way","Boston","MA","02163","USA","","","","60 Harvard Way","Boston","MA","02163","USA","","","","+1 617 783 7410","+1 617 783 7493","www.hbr.org","","","USA","00520000000xgBtAAI","2008-05-16T06:23:53.000Z","00520000000xgBtAAI","2008-07-08T05:38:37.000Z","00520000000sqhLAAQ","2008-07-08T05:38:37.000Z","","","","","Media","Other"
"0012000000ApAEzAAN","false","","Healthcare Design","","","","","","","","","","","","","","","","","","+1 216 391 9100","+1 216 391 9200","www.healthcaredesignmagazine.com","","Couldn't find address","USA","00520000000xgBtAAI","2008-05-16T06:36:45.000Z","00520000000xgBtAAI","2008-07-08T05:38:37.000Z","00520000000sqhLAAQ","2008-07-08T05:38:37.000Z","","","","","Media","Health"
"0012000000ApAdKAAV","false","","Health Environments Research & Design Journal","","C/- The Center for Health Design
1850 Gateway Boulevard
Suite 1083","Concord","California","94520","USA","","","","C/- The Center for Health Design
1850 Gateway Boulevard
Suite 1083","Concord","California","94520","USA","","","","+1 212 812 8980","","www.herdjournal.com","","","USA","00520000000xgBtAAI","2008-05-16T07:29:56.000Z","00520000000xgBtAAI","2008-08-13T07:11:20.000Z","00520000000xQUYAA2","2008-08-13T07:11:20.000Z","","","","","Media","Architecture and Design"
"0012000000ApbQjAAJ","false","","Tracey Brunstrom & Hammond Group","001D000000ru5ujIAA","Level 12
Philips House
15 Blue Street","North Sydney","NSW","2060","","","","","Level 12
Philips House
15 Blue Street","North Sydney","NSW","2060","","","","","02 9922 2511","02 9959 4338","www.tbh.com.au","","","Sydney","00520000000xQUYAA2","2008-05-19T04:08:44.000Z","00520000000xQUYAA2","2012-06-20T01:25:49.000Z","005D0000001bPy2IAE","2012-06-20T01:25:49.000Z","","","","","",""
"0012000000ApbzuAAB","false","","WSP Lincolne Scott","001D000000ru6lYIAQ","GPO Box 1968","Adelaide","SA","5001","","","","","Level 19
11 Waymouth Street","Adelaide","SA","5000","","","","","08 8110 9500","08 8110 9599","www.wsplincolnescott.com","","","Adelaide","00520000000xQUYAA2","2008-05-19T06:41:48.000Z","00520000000xQUYAA2","2012-06-20T05:54:58.000Z","005D0000001bPy2IAE","2012-06-20T05:54:58.000Z","","","","","Client;Project consultant","Property"
"0012000000AprwRAAR","false","","Shell Australia Limited","","PO BOX 872K","Melbourne","VIC","3000","","","","","8 Redfern Road","Hawthorn","VIC","3122","","","","","03 9666 5444","03 8823 4800","http://www.shell.com/home/content/au-en","","","Melbourne","00520000000xgBtAAI","2008-05-19T22:57:01.000Z","00520000000xgBtAAI","2008-08-05T04:55:28.000Z","00520000000xgBtAAI","2008-08-05T04:55:28.000Z","","","","","Other","Resources"
"0012000000AprxFAAR","false","","South East Water","","Locked Bag 1","Moorabbin","VIC","3189","","","","","20 Corporate Drive","Heatherton","VIC","3202","","","","","03 9552 3000","","www.southeastwater.com.au","","","Victoria","005D0000001aGzhIAE","2008-05-19T23:15:17.000Z","00520000000xgBtAAI","2012-12-13T04:52:09.000Z","005D0000001bPy7IAE","2012-12-13T04:52:09.000Z","","","","","Client","Government"
"0012000000Aps03AAB","false","","Australian Catholic University","001D000000oIN2cIAG","Locked Bag 4115","Fitzroy MDC","VIC","3065","","","","","115 Victoria Parade","Fitzroy","VIC","3065","","","","","03 9953 3000","03 9953 3635","www.acu.edu.au","","","Melbourne","00520000000xgBtAAI","2008-05-19T23:43:24.000Z","00520000000xgBtAAI","2012-03-06T02:50:00.000Z","005D0000001bIi2IAE","2012-03-06T02:50:00.000Z","","","","","Academic","Education"
"0012000000Aps04AAB","false","","Grant Thornton","","Level 2, 215 Spring Street","Melbourne","VIC","3000","","","","","Level 2, 215 Spring Street","Melbourne","VIC","3000","","","","","03 8663 6000","03 8663 6333","www.grantthornton.com.au","","Merged with William Buck Pty Ltd in May 2010","Melbourne","00520000000xgBtAAI","2008-05-19T23:50:46.000Z","00520000000xgBtAAI","2010-09-15T05:51:58.000Z","00520000001UuFzAAK","2010-09-15T05:51:58.000Z","","","","","Other","Finance"
"0012000000Aps2OAAR","false","","Sofitel","","PO BOX 18110, Collins Street","East Melbourne","VIC","8003","","","","","25 Collins Street","Melbourne","VIC","3000","","","","","03 9653 0000","03 9650 4261","www.sofitelmelbourne.com.au","","","Melbourne","00520000000xgBtAAI","2008-05-20T00:09:04.000Z","00520000000xgBtAAI","2008-07-08T05:38:37.000Z","00520000000sqhLAAQ","2008-07-08T05:38:37.000Z","","","","","Other","Hotels and Hospitality"
"0012000000ApsvgAAB","false","","Project Planning and Management Pty Ltd","","Level 2
15 Park Street","South Melbourne","VIC","3205","","","","","Level 2
15 Park Street","South Melbourne","VIC","3205","","","","","03 9699 5200","03 9699 5077","www.proplan.com.au/","","","Melbourne","00520000000xgBtAAI","2008-05-20T06:51:04.000Z","00520000000xgBtAAI","2009-10-05T22:05:46.000Z","00520000000wlM6AAI","2009-10-05T22:05:46.000Z","","","","","Project Manager","Property"
"0012000000Apt0DAAR","false","","Government of South Australia","","Level 18, Wakefield House
30 Wakefield Street","Adelaide","SA","5000","","","","","Level 18, Wakefield House
30 Wakefield Street","Adelaide","SA","5000","","","","","08 8226 5961","08 8226 5494","www.sa.gov.au","","","Adelaide","00520000000xgBtAAI","2008-05-20T07:10:54.000Z","00520000000xgBtAAI","2008-07-28T03:39:12.000Z","00520000000xQUYAA2","2008-07-28T03:39:12.000Z","","","","","State government","Government"
"0012000000Apt73AAB","false","","Knight Frank Australia Pty Ltd","","Level 9 SAP House 
Cnr Bunda & Akuna Streets","Canberra","ACT","2600","","","","","Level 9 SAP House 
Cnr Bunda & Akuna Streets","Canberra","ACT","2600","","","","","02 6230 7855","02 6230 7844","www.knightfrank.com.au","","","Canberra","005D0000001bPy2IAE","2008-05-20T07:09:40.000Z","00520000000wkO6AAI","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Leasing agent/tenant advocate","Property"
"0012000000Apt9dAAB","false","","Suncorp","","447 Collins Street","Melbourne","VIC","3000","","","","","Level 2, 417 St Kilda Road","Melbourne","VIC","3004","","","","","03 8608 8388","","www.suncorp.com.au","","fax not listed on website","Melbourne","00520000000xgBtAAI","2008-05-20T07:20:30.000Z","00520000000xgBtAAI","2009-10-16T06:59:12.000Z","00520000000zWmAAAU","2009-10-16T06:59:12.000Z","","","","","Client;Other","Finance"
"0012000000Apt9eAAB","false","","Canberra International Airport","","2 Brindabella Circuit","Canberra","ACT","2609","","","","","","","","","","","","","02 6275 2222","02 6275 2244","www.canberraairport.com.au","","","Canberra","005D0000001bPy2IAE","2008-05-20T07:22:07.000Z","00520000000wkO6AAI","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client","Transport and Infrastructure"
"0012000000AptBPAAZ","false","","Projexion","","Level 1
45 William Street","Melbourne","VIC","3000","","","","","Level 1
45 William Street","Melbourne","VIC","3000","","","","","1300 657 535","03 9620 1544","www.projexion.com.au","","","Melbourne","00520000000xgBtAAI","2008-05-20T07:27:44.000Z","00520000000xgBtAAI","2008-07-23T04:25:16.000Z","00520000000wb71AAA","2008-07-23T04:25:16.000Z","","","","","Business consultant","Other"
"0012000000Aq6h4AAB","false","","Department of Territory and Municipal Services","","GPO Box 158","Canberra","ACT","2601","","","","","Macarthur House
12 Wattle Street","Lyneham","ACT","","","","","","02 6207 5812","02 6207 6255","www.sustainableschools.act.gov.au","","","Canberra","005D0000001bPy2IAE","2008-05-20T23:18:55.000Z","00520000000wkO6AAI","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","",""
"0012000000Aq6i7AAB","false","","Vild Building Services Pty Ltd","","PO Box 169","Bundanoon","NSW","2578","","","","","","","","","","","","","02 4883 6191","02 4883 7817","","","","Bundanoon","005D0000001bPy2IAE","2008-05-20T23:33:24.000Z","00520000000wkO6AAI","2011-12-06T23:24:27.000Z","005D0000001aI8pIAE","2011-12-06T23:24:27.000Z","","","","","Construction Company","Other"
"0012000000Aq6jzAAB","false","","University of Technology Sydney","","Faculty of DAB
PO Box 123","Broadway","NSW","2007","","","","","702-730 Harris Street","Ultimo","NSW","2007","","","","","02 9514 8978","02 9514 8804","www.uts.edu.au","","","Faculty of Design, Architecture & Building","005D0000001bPy2IAE","2008-05-21T00:04:27.000Z","00520000000wkO6AAI","2011-12-06T23:24:27.000Z","005D0000001aI8pIAE","2011-12-06T23:24:27.000Z","","","","","","Education"
"0012000000Aq6kmAAB","false","","Master Builders Association of the ACT","","GPO Box 3022","Canberra","ACT","2601","","","","","241 Northbourne Avenue","Lyneham","ACT","2601","","","","","02 6247 2099","02 6249 8374","www.mba.org.au","","","Canberra","00520000000wkO6AAI","2008-05-21T00:13:41.000Z","00520000000wkO6AAI","2008-05-21T00:13:41.000Z","00520000000wkO6AAI","2008-05-21T00:13:41.000Z","","","","","",""
"0012000000Aq6lLAAR","false","","Department of Environment and Water resources","","GPO Box 787","Canberra","ACT","2601","","","","","John Gorton Building","Parkes","ACT","2600","","","","","02 6274 1432","02 6274 1406","www.environment.gov.au","","","Canberra","005D0000001bPy2IAE","2008-05-21T00:18:56.000Z","00520000000wkO6AAI","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Federal government","Government"
"0012000000ArE4BAAV","false","","Frank Australia Pty Ltd","","GPO Box 146","Brisbane","QLD","4001","","","","","Level 11 AMP Place
10 Eagle Street","Brisbane","QLD","4000","","","","","07 3246 8888","07 3229 5436","www.knightfrank.com.au","","","Brisbane","005D0000001bIi2IAE","2008-05-25T22:46:47.000Z","00520000000wb76AAA","2011-12-07T01:13:55.000Z","005D0000001aI8pIAE","2011-12-07T01:13:56.000Z","","","","","",""
"0012000000ArNBYAA3","false","","Sarina Russo Schools Australia","","82 Ann Street","Brisbane","QLD","4000","","","","","82 Ann Street","Brisbane","QLD","4000","","","","","07 3308 2292","07 3221 5161","www.sarinarusso.com.au","","","Brisbane","005D0000001bIi2IAE","2008-05-27T02:01:26.000Z","00520000000wb76AAA","2011-12-07T01:14:08.000Z","005D0000001aI8pIAE","2011-12-07T01:14:08.000Z","","","","","Client;School","Education"
"0012000000ArNZ2AAN","false","","Houses","","Level 3
4 Princes Street","Port Melbourne","VIC","3207","","","","","Level 3
4 Princes Street","Port Melbourne","VIC","3207","","","","","03 9646 4760","03 9646 4918","www.archmedia.com.au","","","Melbourne","00520000000zWmAAAU","2008-05-27T04:50:21.000Z","00520000000wb6mAAA","2009-02-24T22:46:04.000Z","00520000000rL8NAAU","2009-11-24T00:29:02.000Z","","","","","Media","Architecture and Design"
"0012000000ArNZHAA3","false","","SBS TV","","Locked Bag 028","Crows Nest","NSW","1585","","","","","14 Herbert Street","Artarmon","NSW","2064","","","","","02 9430 2828","","www.sbs.com.au","","fax not listed on website","Sydney","00520000000xgBtAAI","2008-05-27T04:54:04.000Z","00520000000xgBtAAI","2008-10-29T23:17:58.000Z","00520000000xQUYAA2","2008-10-29T23:17:58.000Z","","","","","Media","Other"
"0012000000ArNZIAA3","false","","Architectural Review","00120000006HlOGAA0","170 Dorcas Street","South Melbourne","VIC","3205","","","","","170 Dorcas Street","South Melbourne","VIC","3205","","","","","03 9948 4900","","www.niche.com.au","","","Melbourne","00520000000zWmAAAU","2008-05-27T04:55:09.000Z","00520000000wb6mAAA","2009-02-24T22:46:04.000Z","00520000000rL8NAAU","2009-02-24T22:46:04.000Z","","","","","Media","Architecture and Design"
"0012000000ArNaZAAV","false","","Inside","00120000006HlOGAA0","170 Dorcas Street","South Melbourne","VIC","3205","","","","","170 Dorcas Street","South Melbourne","VIC","3205","","","","","03 9948 4900","","www.niche.com.au","","","Melbourne","00520000000zWmAAAU","2008-05-27T04:59:10.000Z","00520000000wb6mAAA","2010-06-28T06:25:41.000Z","00520000000wb71AAA","2010-06-28T06:25:41.000Z","","","","","Media","Architecture and Design"
