,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,VisionClientID,EpicorCustomerID,ClientNumber,Name,Type,Status,WebSite,Memo,CurrentStatus,ClientInd,VendorInd,LinkedVendor,VisionClientAddressID,AddressDescription,Address2,Address3,Address4,City,State,Zip,Country,Phone,FAX,GoogleAddress,GooglePhone,googleExtras,googled
730,730,730,730,ADMIN486509638597,LAINGO20,890,Laing O'Rourke,,A,,,Existing,Y,N,,9FF3B0DE-F057-4E6D-A0F3-C3513EE6704A,Default,,,,North Sydney,NSW,2060,AU,299030300,299030333,,,,
731,731,731,731,ADMIN486509638598,WENONA20,1009,Wenona School,,A,,,Existing,Y,N,,C1767566-180A-44D2-8E29-D3D7A5E49AD0,Default,,,,North Sydney,NSW,2050,AU,299553000,,,,,
732,732,732,732,ADMIN486509638599,GRIFFI20,1019,Griffith Hack,,A,,,Existing,Y,N,,36CCF09B-F6F6-4DE2-985E-EA2C0F906062,Default,Northpoint 100 Miller Street,,,North Sydney,NSW,,AU,392438300,,,,,
733,733,733,733,ADMIN486509638600,PEPPER20,1089,Pepper Property Advisory PL,,A,,,Existing,Y,N,,F4A2CE83-28C7-40C5-BA45-A4CBCEB7CF77,Default,146 Arthur St,,,North Sydney,NSW,,AU,,,,,,
734,734,734,734,ADMIN486509638601,RIDER20,1127,Rider Levett Bucknall,,I,,,Existing,Y,N,,8A3F2B1E-6D10-45C4-A203-3342435F8451,Default,,,,North Sydney,NSW,2059,AU,299222277,,,,,
735,735,735,735,ADMIN486509638602,RIDERL20,1128,Rider Levett Bucknall,,A,,,Existing,Y,N,,CFF48BB1-C20F-45EE-BDD7-5F5A8ECCD3A9,Default,,,,North Sydney,NSW,2059,AU,299222277,,,,,
736,736,736,736,ADMIN486509638603,SHORES20,1193,Shore School,,A,,,Existing,Y,N,,2AD3D14D-D56E-48A3-8CEF-61C31E844E9C,Default,,,,North Sydney,NSW,,AU,02 99561166,,,,,
737,737,737,737,ADMIN486509638604,CATPRO20,1206,Catylis Properties,,A,,,Existing,Y,N,,3FF85280-7F0D-4E79-930D-249C5F03950D,Default,124 Walker Street,,,North Sydney,NSW,2060,AU,280172244,,,,,
738,738,738,738,ADMIN486509638605,CROXTO40,728,Croxton Special School,,A,,,Existing,Y,N,,586016D0-34DB-409B-AD87-E2A9F49D8D32,Default,,,,Northcote,,3070,AU,394889435,,,,,
739,739,739,739,ADMIN486509638606,SHOALH20,1007,Shoalhaven City Council,,A,,,Existing,Y,N,,ABC04FDA-72E2-441F-A21C-C03475047A84,Default,,,,Nowra,,2541,AU,244293111,,,,,
740,740,740,740,ADMIN486509638607,EMBSYR30,701,Embassy of the Syrian Arab Rep,,A,,,Existing,Y,N,,6ABAF9AA-EC52-4822-8FFE-6DE6D7E80EB3,Default,,,,O'malley,,2606,AU,262185200,,,,,
741,741,741,741,ADMIN486509638608,PORGES20,1256,Geoffrey and Jennifer Porges,,A,,,Existing,Y,N,,58926E62-7B16-4706-9996-96069DD886A3,Default,Boree Road,,,Orang,,,AU,,,,,,
742,742,742,742,ADMIN486509638609,WATREA20,919,WA Treasury,,A,,,Existing,Y,N,,A0D86269-896F-4204-837C-8E3C9EB16F0E,Default,16 Parkland Road,,,Osborne Park,,6017,AU,892229953,,,,,
743,743,743,743,ADMIN486509638610,LOCKYE10,16,Darren Lockyer,,A,,,Existing,Y,N,,69EE1222-8E41-4A1E-853A-B58A17240499,Default,,,,Paddington,,4064,AU,33695447,,,,,
744,744,744,744,ADMIN486509638611,ZACSTA10,53,Zacstar Pty Ltd,,A,,,Existing,Y,N,,E32C18E4-0AA6-4D20-9201-E1BD78B0092A,Default,,,,Paddington,,4064,AU,439465544,,,,,
745,745,745,745,ADMIN486509638612,SPACEP10,101,Space Property Agents,,A,,,Existing,Y,N,,99EAEDFE-056D-4358-B8E8-79EC10CD487B,Default,,,,Paddington,,4064,AU,,,,,,
746,746,746,746,ADMIN486509638613,SHEEHA10,187,Sheehan Management Pty Ltd,,A,,,Existing,Y,N,,D64C9D81-70D2-43DC-9C22-54F0AE8A4E4C,Default,,,,Paddington,,4064,AU,735117482,,,,,
747,747,747,747,ADMIN486509638614,BERGHM10,530,Melissa Berghan,,A,,,Existing,Y,N,,CA08B801-BCF2-4A5E-AB85-E215FFED70EC,Default,,,,Paddington,QLD,4064,AU,,,,,,
748,748,748,748,ADMIN486509638615,SHERMA20,829,Sherman Group,,A,,,Existing,Y,N,,6F91EF27-A1D5-4EFC-A8D1-58DA42CBD33F,Default,,,,Paddington,,2021,AU,293570777,,,,,
749,749,749,749,ADMIN486509638616,CARDIN40,674,Cardinia Shire Council,,A,,,Existing,Y,N,,E60792B2-D925-4EBF-8BAC-5FAF51585582,Default,,,,Pakenham,,3810,AU,359454247,,,,,
750,750,750,750,ADMIN486509638617,FITZPU20,391,Uschi & Donlevy Fitzpatrick,,A,,,Existing,Y,N,,F4427999-E7C5-4B92-96D7-C639E62CEDD5,Default,,,,Palm Beach,NSW,2108,AU,,,,,,
751,751,751,751,ADMIN486509638618,DEPINF20,934,Department of Infracture,,A,,,Existing,Y,N,,24882DF4-DDB2-4F3E-BFC6-8D51FE3BE8A4,Default,,,,Palmerston,,831,AU,08 8999 4609,08 8999 4796,,,,
752,752,752,752,ADMIN486509638619,OVARUP30,210,Arup,,A,,,Existing,Y,N,,0EF22CB0-029D-456A-9E06-F8B85B635761,Default,,,,Parap,,804,AU,,,,,,
753,753,753,753,ADMIN486509638620,HIGHCC30,755,High Court Australia,,A,,,Existing,Y,N,,BFE1EA9C-3F07-403B-8342-28F56372C643,Default,,,,Parkes,,2600,AU,262706875,,,,,
754,754,754,754,ADMIN486509638621,MARAZZ20,278,Marazzi Architetti,,A,,,Existing,Y,N,,3F071ADB-4E4B-418F-9102-BEE571687038,Default,,,,Parma PR,,43121,IT,390521506851,,,,,
755,755,755,755,ADMIN486509638622,KINGSC20,302,The Kings School,,A,,,Existing,Y,N,,EA0195A4-A1C4-4A7E-BF0A-CDEDDF322CF5,Default,,,,Parramatta,NSW,2051,AU,,,,,,
756,756,756,756,ADMIN486509638623,HOUNSW20,651,Housing NSW,,A,,,Existing,Y,N,,8A410FE4-6A8A-485B-B559-B41C4C919C7B,Default,106 Church House,,,Parramatta,NSW,2150,AU,,,,,,
757,757,757,757,ADMIN486509638624,TONYME20,933,Tony Merhi,,A,,,Existing,Y,N,,22585C0E-168D-4E12-8777-0FB34B6F3404,Default,,,,Parramatta,,2000,AU,02 9893 7607,02 9687 2376,,,,
758,758,758,758,ADMIN486509638625,PARRCC20,1170,Parramatta City Council,,A,,,Existing,Y,N,,CFF1F493-0F7E-4204-9226-DCD66C5E5891,Default,,,,Parramatta,,2124,AU,,,,,,
759,759,759,759,ADMIN486509638626,FOOPLS20,1214,Foo Pty Ltd,,A,,,Existing,Y,N,,05D93831-67A9-4B22-9962-6B5461E736C3,Default,,,,Parramatta,NSW,2150,AU,405223222,,,,,
760,760,760,760,ADMIN486509638627,MERFAD20,1215,Merfad Capital Pty Ltd,,A,,,Existing,Y,N,,C0248A09-E082-4D45-A241-58E3991BE87B,Default,74 Macquarie Street,,,Parramatta,NSW,2150,AU,,,,,,
761,761,761,761,ADMIN486509638628,MARTIN20,247,Martin,,A,,,Existing,Y,N,,FDF44242-2062-4117-B2A4-5FE10B0E89AE,Default,,,,Patinga,,2256,AU,,,,,,
762,762,762,762,ADMIN486509638629,MARISC30,283,Marist College Canberra,,A,,,Existing,Y,N,,DA5A0C01-2F1A-45EE-8298-A3B3FF55EC31,Default,,,,Pearce,ACT,2607,AU,,,,,,
763,763,763,763,ADMIN486509638630,UNIWES20,623,University of Western Sydney,,A,,,Existing,Y,N,,0B6CA776-7436-4232-8F33-0F339006E135,Default,,,,Penrith DC,,1797,AU,,,,,,
764,764,764,764,ADMIN486509638631,SWALEH20,120,Swale Hynes Consulting,,A,,,Existing,Y,N,,56C94ACB-F5C3-4385-B8E5-B3A7A31AC755,Default,225 St Georges Terrace,,,Perth,WA,6000,AU,,,,,,
765,765,765,765,ADMIN486509638632,ASXOPE20,571,ASX Operations Pty Ltd C/- Swale Hynes,,A,,,Existing,Y,N,,D654C003-623A-44B8-9135-C943A6D4F072,Default,,,,Perth,WA,6000,AU,,,,,,
766,766,766,766,ADMIN486509638633,CULTUR10,677,Dept Bulture & the Arts,,A,,,Existing,Y,N,,3B37AF55-26DB-4646-8C3C-2030F6C31F96,Default,,,,Perth,WA,6849,AU,892247300,,,,,
767,767,767,767,ADMIN486509638634,PERTHM,1198,Metropolitan Redevelopment Authority,,A,,,Existing,Y,N,,4B90B13D-FD97-4FB1-9586-E99457C8DDFC,Default,,,,Perth,WA,6000,AU,863630803,,,,,
768,768,768,768,ADMIN486509638635,PERTHM20,1199,Metropolitan Redevelopment Authority,,A,,,Existing,Y,N,,213B05FF-83F6-495A-8F67-2171DBE7F9F9,Default,,,,Perth,WA,6000,AU,863630803,,,,,
769,769,769,769,ADMIN486509638636,MARRIC20,866,Marrickville Council,,A,,,Existing,Y,N,,074B411B-CE7F-4EA9-95F6-6BCFF18672D1,Default,,,,Petersham,,2049,AU,02 9335 2269,,,,,
770,770,770,770,ADMIN486509638637,JOHNJA30,326,John James Hospital,,A,,,Existing,Y,N,,7898F4D4-B326-47B4-AA50-9F958419BDD1,Default,,,,Phillip,,2606,AU,262825977,262825979,,,,
771,771,771,771,ADMIN486509638638,PONYRI10,148,Pony Riding for the Disabled Association,,A,,,Existing,Y,N,,42500945-76D9-429C-AD62-AAF214653E08,Default,,,,Pinjarra Hills,,4069,AU,732026300,732028059,,,,
772,772,772,772,ADMIN486509638639,SALTAV40,641,Salta Properties,,A,,,Existing,Y,N,,B957B43A-369C-4099-B10C-5DCC2DA47585,Default,650 Lorimer Street,,,Port Melbourne,VIC,3207,AU,,,,,,
773,773,773,773,ADMIN486509638640,ARCMED20,760,Architecture Media Pty Ltd,,A,,,Existing,Y,N,,42E7BF6A-E455-4F03-BB37-2991CF50C66A,Default,,,,Port Melbourne,VIC,3207,AU,396464760,,,,,
774,774,774,774,ADMIN486509638641,REGART40,846,Regional Arts Victoria,,A,,,Existing,Y,N,,216FAB09-17F6-4D69-96BA-F96C3196D5C6,Default,,,,Port Melbourne,VIC,3207,AU,406467463,,,,,
775,775,775,775,ADMIN486509638642,FRAMAR10,362,Frameworks Architects,,A,,,Existing,Y,N,,27A533BD-0760-4C3E-A10D-BE2B333A8641,Default,,,,Port Moresby,,,AU,,,,,,
776,776,776,776,ADMIN486509638643,PNGGAM10,798,PNG 2015 Pacific Games,,A,,,Existing,Y,N,,D5C6AC6A-7993-4986-A413-E3F9691800D6,Default,,,,Port Moresby,,,AU,73201276,,,,,
777,777,777,777,ADMIN486509638644,PORTLD40,150,Portland Aluminium,,A,,,Existing,Y,N,,28AF3DF5-0B5A-49D4-B6E2-0DE4E685CF2E,Default,,,,Portland,VIC,3305,AU,,,,,,
778,778,778,778,ADMIN486509638645,ALCOAC40,594,Alcoa Community Project,,A,,,Existing,Y,N,,16FF46F4-261D-4A3F-B387-A5E682B2368F,Default,,,,Portland,,3305,AU,355215531,,,,,
779,779,779,779,ADMIN486509638646,EMERGE20,381,Emergency Architects,,A,,,Existing,Y,N,,700DEF34-3130-4C88-A732-E0187FF0751F,Default,,,,Potts Point,,2011,AU,293324352,,,,,
780,780,780,780,ADMIN486509638647,ARBOOK20,603,Architext Bookshop,,A,,,Existing,Y,N,,9CDCCE2C-926F-44FA-8BC8-C11921035104,Default,,,,Potts Point,NSW,2011,AU,,,,,,
781,781,781,781,ADMIN486509638648,ARNOTT20,974,Craig Arnott,,A,,,Existing,Y,N,,EDAFD871-949B-4390-8499-2C34129D59B2,Default,,,,Potts Point,,,AU,400891455,,,,,
782,782,782,782,ADMIN486509638649,DURBAC20,1167,Durbach Block Jaggers,,A,,,Existing,Y,N,,D025571C-B4F3-407D-B29D-4D9AFD9AB848,Default,9 Roslyn Street,,,Potts Point,,,AU,,,,,,
783,783,783,783,ADMIN486509638650,AISVIC40,691,Aust Independent Schools VIC,,A,,,Existing,Y,N,,C4B94EA4-1591-4348-9B32-D6EA110BDADB,Default,,,,Prahran,,,AU,,,,,,
784,784,784,784,ADMIN486509638651,KIRKBR20,303,Rosemary Kirkby,,A,,,Existing,Y,N,,1AEC404A-FE75-4A46-B3D3-337A9FE60058,Default,,,,Pymble,NSW,2073,AU,,,,,,
785,785,785,785,ADMIN486509638652,ARCAGE40,1078,The Arc Agency,,A,,,Existing,Y,N,,30EFAFAB-FE25-4267-A8E5-75C84F573D19,Default,55 Miller Street,,,Pymont,NSW,,AU,295664526,,,,,
786,786,786,786,ADMIN486509638653,APNOUT20,990,APN Outdoor,,A,,,Existing,Y,N,,40157A73-9A90-4FC2-94B8-DC7722C7D02A,Default,,,,Pyrmont,,2009,AU,285693156,285693001,,,,
787,787,787,787,ADMIN486509638654,ECHOEN20,1237,Echo Entertainment,,A,,,Existing,Y,N,,1ABC9330-AEEB-4715-ABFF-EC0C2D62506B,Default,,,,Pyrmont,,2009,AU,,,,,,
788,788,788,788,ADMIN486509638655,QCCNCL30,161,Queanbeyan City Council,,A,,,Existing,Y,N,,6D7067A8-0EBE-4656-83F6-E6FE0CA073DA,Default,,,,Queanbeyan,NSW,2620,AU,,,,,,
789,789,789,789,ADMIN486509638656,DEFCON40,631,Dept of Defence,,A,,,Existing,Y,N,,7BFA43D1-8203-4302-9003-BAA4E6FF6AFB,Default,,,,Queanbeyan,,2620,AU,,,,,,
790,790,790,790,ADMIN486509638657,THIESS20,77,Thiess Contractors Pty Ltd,,A,,,Existing,Y,N,,A7873674-D0A5-4A9B-B580-EAF72CF6DBDC,Default,,,,Randwick,NSW,2031,AU,,,,,,
791,791,791,791,ADMIN486509638658,AJCLUB20,592,Australian Jockey Club,,A,,,Existing,Y,N,,D183C77F-3D4A-440E-A3D0-5CBA32A25A5F,Default,,,,Randwick,NSW,2031,AU,,,,,,
792,792,792,792,ADMIN486509638659,QLDUTE10,133,Queensland University Of Tech,,A,,,Existing,Y,N,,B0355F4D-EF1B-49EB-A826-2D20D1135A9A,Default,,,,Red Hill,QLD,4059,AU,,,,,,
793,793,793,793,ADMIN486509638660,GENALL20,981,Generation Alliance,,A,,,Existing,Y,N,,C2C7334E-DA8A-4473-A19E-2A4AD00EE706,Default,Level 2,17 Thurlow Street,,Redfern,,,AU,290370482,,,,,
794,794,794,794,ADMIN486509638661,ARKEMA40,566,Arkema,,A,,,Existing,Y,N,,4339022A-B895-4850-8FBE-B2B7698DD779,Default,654 Church Street,,,Richmond,,3121,AU,,,,,,
795,795,795,795,ADMIN486509638662,BROADA40,862,Broad APM,,A,,,Existing,Y,N,,B978FC11-CC42-4515-987C-998DF4988272,Default,,,,Richmond,,321,AU,03 8413 0090,,,,,
796,796,796,796,ADMIN486509638663,CHARTK40,988,Charter Keck Cramer,,A,,,Existing,Y,N,,3D6AE407-4238-4B78-8CE9-A1588A13EAAD,Default,,,,Richmond,,3121,AU,394255555,,,,,
797,797,797,797,ADMIN486509638664,MAROON40,790,Maroondah Council,,A,,,Existing,Y,N,,4B755558-D8E4-4E96-A33F-4AFB238BAA2C,Default,,,,Ringwood,,3134,AU,392984315,,,,,
798,798,798,798,ADMIN486509638665,COORDE20,877,Coordenaco Geral Do Concurso Parque Olimpico Rio 2016,,A,,,Existing,Y,N,,2D8BBC83-FC9A-4C7E-B967-56F602A01FA7,Default,Rue 20 inheiro 10-Flamengo,,,Rio de Janeiro,,22220-050,BR,,,,,,
799,799,799,799,ADMIN486509638666,QUINNR10,633,Quinn Ron & Chel,,A,,,Existing,Y,N,,A441950F-B5D4-455F-B0AF-B37D11A07697,Default,,,,Rochedale,,4123,AU,733410424,,,,,
800,800,800,800,ADMIN486509638667,SALVAT10,673,The Salvation Army,,A,,,Existing,Y,N,,9DB1DF31-F3BE-4FBD-8174-E4B7A6FBA228,Default,,,,Rockhampton,,4702,AU,749991909,,,,,
801,801,801,801,ADMIN486509638668,ROCKRC10,763,Rockhampton Regional Council,,A,,,Existing,Y,N,,C5D62D72-1815-49C7-AB87-2685CB2384CB,Default,,,,Rockhampton,,,AU,79368657,,,,,
802,802,802,802,ADMIN486509638669,ERGONE10,840,Ergon Energy,,A,,,Existing,Y,N,,36B88226-9BE4-4DED-A14E-81C3A0630259,Default,,,,Rockhampton,,,AU,,,,,,
803,803,803,803,ADMIN486509638670,AMCORP10,597,Amcor,,A,,,Existing,Y,N,,C77F77A2-4E05-4301-9622-FE543E2FC510,Default,,,,Rocklea,QLD,4106,AU,,,,,,
804,804,804,804,ADMIN486509638671,KINCOP20,1222,Kincoppal-Rose Bay,,A,,,Existing,Y,N,,E4AAE469-1E1F-42DB-A1F5-64E4ABF6A696,Default,,,,Rose Bay,NSW,2029,AU,,,,,,
805,805,805,805,ADMIN486509638672,DEXUSP20,813,Dexus Property Group,,A,,,Existing,Y,N,,BB0B487A-083E-4405-9CE5-2363C430CBF1,Default,,,,Royal Exchange,,1225,AU,90171100,90171101,,,,
806,806,806,806,ADMIN486509638673,BOTBAY20,978,Botany Bay Developments Pty Ltd,,A,,,Existing,Y,N,,DD5382FE-8CA5-40D3-8DDC-0EA8DBA012DD,Default,,,,Royal Exchange,,1225,AU,,,,,,
807,807,807,807,ADMIN486509638674,MCKINI10,250,McKinion Pty Ltd,,A,,,Existing,Y,N,,10700429-9B8C-4514-9C7F-46B1E1E6DC95,Default,,,,Runaway Bay,QLD,4216,AU,,,,,,
808,808,808,808,ADMIN486509638675,GALLID10,366,Galli Developments Pty Ltd,,A,,,Existing,Y,N,,74E510FA-9B4F-412C-8168-10F2E1CE9DCE,Default,,,,Runaway Bay,QLD,4216,AU,,,,,,
809,809,809,809,ADMIN486509638676,BODHIC10,508,Bodhicitta Chay International,,A,,,Existing,Y,N,,A22F58AF-66A4-4ABD-8DD8-12DD4FDB0657,Default,52 Daw Road,,,Runcorn,,4113,AU,738415391,,,,,
810,810,810,810,ADMIN486509638677,REDAPP10,864,Red Apple Development,,A,,,Existing,Y,N,,7682EFBE-B1B2-48A1-8A7C-0458487F1984,Default,,,,Rydalmere,,2116,AU,02 9684 6666,,,,,
811,811,811,811,ADMIN486509638678,QUADRI10,135,Quadric Pty Ltd,,A,,,Existing,Y,N,,5229D8B5-AAF6-40B5-9A76-2BF22D633DD6,Default,,,,Salisbury,,4107,AU,732742994,,,,,
812,812,812,812,ADMIN486509638679,NORTHB10,193,Northbuild Construction,,A,,,Existing,Y,N,,4C8692DC-1555-4EF4-98A9-47D4FB01908F,Default,,,,Salisbury,QLD,4107,AU,,,,,,
813,813,813,813,ADMIN486509638680,RACING10,965,Racing Queensland,,A,,,Existing,Y,N,,D15D0D9D-9832-42E5-B5BC-CDEB16229AF5,Default,,,,Sandgate,,,AU,738699705,,,,,
814,814,814,814,ADMIN486509638681,BAYCCL40,522,Bayside City Council,,A,,,Existing,Y,N,,CCCAAE93-C48F-4527-9A8E-1499C5FE2240,Default,,,,Sandringham,,3191,AU,395994708,395994704,,,,
815,815,815,815,ADMIN486509638682,JINANU20,323,Ji Nan Urban Construction Command Centre,,A,,,Existing,Y,N,,CD985635-E297-4AA7-B313-04B7F07097BD,Default,,,,Shan Dong Province,,China,CN,,,,,,
816,816,816,816,ADMIN486509638683,SHENZH20,188,Shenzhen Works Bureau,,A,,,Existing,Y,N,,D548F8C0-CF3E-415A-9AA8-1579C2A8B497,Default,Sungang Road,,,Shenzhen,,,CN,1186075583233840,,,,,
817,817,817,817,ADMIN486509638684,SHEPPA40,675,Greater Shepparton City Counci,,A,,,Existing,Y,N,,98130AFD-1654-478B-A63F-EDCCAE14BCB9,Default,,,,Shepparton,,3632,AU,,,,,,
818,818,818,818,ADMIN486509638685,TENNIS20,74,Tennis NSW,,A,,,Existing,Y,N,,9C4417E4-ECDF-486F-A14A-FAB27CC54751,Default,,,,Silverwater,,1811,AU,,,,,,
819,819,819,819,ADMIN486509638686,CONFLU30,438,Confluence,,A,,,Existing,Y,N,,0473DCD4-B650-4E47-9E7F-5072BC5BC514,Default,,,,Singapore,,,SG,,,,,,
820,820,820,820,ADMIN486509638687,SUNSHI10,708,University of Sunshine Coast,,A,,,Existing,Y,N,,3A8F2C60-1562-4986-95FE-C833C5D58525,Default,,,,Sippy Downs,,4556,AU,754594741,754301137,,,,
821,821,821,821,ADMIN486509638688,UNISCT10,883,University of  Sunshine Coast,,A,,,Existing,Y,N,,37EF09C1-9F3F-4E50-B1F6-7263DC4D19E1,Default,,,,Sippy Downs,,,AU,754301195,,,,,
822,822,822,822,ADMIN486509638689,CROWNC40,459,Crown Casino,,A,,,Existing,Y,N,,89BD7052-224D-4D8B-822E-4A2CCD779DF0,Default,,,,South Bank,,,AU,419898784,,,,,
823,823,823,823,ADMIN486509638690,ABMAMR40,647,ABN AMRO,,A,,,Existing,Y,N,,5D00477E-AF42-4BA4-B3CC-B6DDC6FB554A,Default,,,,South Bank,,,AU,396846111,396823586,,,,
824,824,824,824,ADMIN486509638691,MATERH10,17,Mater Health Services,,A,,,Existing,Y,N,,EE115061-ACFD-440A-90A8-15FEEB602DF7,Default,Raymond Terrace,,,South Brisbane,QLD,4101,AU,07 3163 3470,,,,,
825,825,825,825,ADMIN486509638692,TRACKS10,84,Trackstar,,A,,,Existing,Y,N,,4C0040DA-7413-42C3-8BB7-35976310BBE1,Default,189 Grey Street,,,South Brisbane,QLD,4101,AU,731218825,,,,,
826,826,826,826,ADMIN486509638693,STOCKL10,106,Stockland Qld,,A,,,Existing,Y,N,,16476F35-5CEE-45D2-BB14-C43C7F40D597,Default,99 Melbourne Street,,,South Brisbane,QLD,4101,AU,733058640,733058702,,,,
827,827,827,827,ADMIN486509638694,RAIAQL10,138,RAIA Qld Chapter,,A,,,Existing,Y,N,,EE300733-4045-4F73-9F53-31D7C1E9A2CF,Default,,,,South Brisbane,QLD,4101,AU,,,,,,
828,828,828,828,ADMIN486509638695,SHAWDA,186,Shaw David,,A,,,Existing,Y,N,,CE8D5F9E-53E2-4ED6-897D-B27A8EFE6E0B,Default,PO Box 3662,,,South Brisbane,QLD,4101,AU,738441951,,,,,
829,829,829,829,ADMIN486509638696,PETRAC10,227,Petrac,,A,,,Existing,Y,N,,69AB7769-2D0A-42AA-824A-C5FCD43152CF,Default,,,,South Brisbane,QLD,4101,AU,730047400,730047401,,,,
830,830,830,830,ADMIN486509638697,MONTAG10,240,Montague Developments Pty Ltd,,A,,,Existing,Y,N,,915B8B23-FA70-4F89-86D5-B66054725123,Default,,,,South Brisbane,QLD,4101,AU,,,,,,
831,831,831,831,ADMIN486509638698,AGDFOR10,590,Australian Green Development Forum,,A,,,Existing,Y,N,,AA84CAF6-9487-4626-89D1-D1D2BCD0BCFA,Default,,,,South Brisbane,QLD,4101,AU,738465499,,,,,
832,832,832,832,ADMIN486509638699,STLAUR10,605,St Laurences College,,A,,,Existing,Y,N,,A0AF83FA-0182-4678-92A3-87B967750CD9,Default,,,,South Brisbane,QLD,,AU,730101111,730101188,,,,
833,833,833,833,ADMIN486509638700,BVNCON10,686,BVN Conrad Gargett Pty Ltd,,A,,,Existing,Y,N,,B446C8BE-6625-4B79-90F4-45F90B8A9CF1,Default,99 Melbourne Street,,,South Brisbane,QLD,4101,AU,,,,,,
834,834,834,834,ADMIN486509638701,CORPAD10,768,Corporate Administration Agency,,A,,,Existing,Y,N,,4B918241-753F-4146-A178-B55CFCE6DA33,Default,,,,South Brisbane,QLD,4101,AU,738429301,,,,,
835,835,835,835,ADMIN486509638702,EMERGE10,834,Emergency Architects,,A,,,Existing,Y,N,,F535E3D3-84E6-4C89-B260-A89128D3F539,Default,,,,South Brisbane,QLD,4000,AU,738465621,,,,,
836,836,836,836,ADMIN486509638703,SLIBQL10,1048,State Library of Queensland,,A,,,Existing,Y,N,,1A3729C7-D39C-4BE0-B01B-8FA773031F70,Default,,,,South Brisbane,QLD,4101,AU,,,,,,
837,837,837,837,ADMIN486509638704,AUSENC10,1069,Ausenco,,A,,,Existing,Y,N,,24AD04E9-85D9-48C5-AD4F-7854C6FBEF59,Default,,,,South Brisbane,QLD,4101,AU,731697000,,,,,
838,838,838,838,ADMIN486509638705,UNITED40,66,United Group Services,,A,,,Existing,Y,N,,86D7BDA8-4B09-47F3-819D-A0109EAD3912,Default,Level 3,111 Coventry Street,,South Melbourne,VIC,3205,AU,396977277,396991758,,,,
839,839,839,839,ADMIN486509638706,BUILTV40,517,Built,,A,,,Existing,Y,N,,0B666723-A2F5-478B-8A43-1678D2F3EF11,Default,,,,South Melbourne,VIC,3205,AU,,,,,,
840,840,840,840,ADMIN486509638707,AURECO40,705,Aurecon,,A,,,Existing,Y,N,,2B17E2DB-A7B6-4F8B-8710-65219FF46534,Default,60 Albert Road,,,South Melbourne,VIC,,AU,,,,,,
841,841,841,841,ADMIN486509638708,WHITTL40,38,City of Whittlesea,,A,,,Existing,Y,N,,73EB03E5-6B37-4D6F-B207-55EA07479354,Default,,,,South Morang,,3752,AU,392172062,,,,,
842,842,842,842,ADMIN486509638709,ALEXHA20,936,Alex Harb,,A,,,Existing,Y,N,,EDAFC737-B74A-4D2C-A031-E4191AE00CA6,Default,,,,South Strathfield,,2136,AU,02 9642 5666,02 9742 5905,,,,
843,843,843,843,ADMIN486509638710,GEOCON20,943,George Concord Pty Ltd,,A,,,Existing,Y,N,,80378061-9DD9-4EAB-9BD1-CBB71F528E82,Default,,,,South Strathfield,,2136,AU,0413 086 013,,,,,
844,844,844,844,ADMIN486509638711,TRANSG20,87,Transgrid,,A,,,Existing,Y,N,,964EE455-6C55-41FB-B164-B0DD1502DE17,Default,,,,South Sydney,NSW,2000,AU,,,,,,
845,845,845,845,ADMIN486509638712,VICSMO20,42,Victor Smorgon Group,,A,,,Existing,Y,N,,2AE5725A-4469-42DC-925F-A328BC77CD3C,Default,Como Office Tower,644 Chapel Street,,South Yarra,VIC,3141,AU,398282527,,,,,
846,846,846,846,ADMIN486509638713,CBREVC40,476,CBRE Projects,,A,,,Existing,Y,N,,324F9A98-A7DE-4F05-A378-A8B0826C3996,Default,,,,South Yarra,VIC,3141,AU,438886695,,,,,
847,847,847,847,ADMIN486509638714,RCORPO40,707,R Corporation,,A,,,Existing,Y,N,,7E361BD4-DFF6-47B6-AE8E-EEDE32F2CDE0,Default,650 Chapel Street,,,South Yarra,VIC,,AU,,,,,,
848,848,848,848,ADMIN486509638715,MELBGG40,782,Melbourne Girls Grammar,,A,,,Existing,Y,N,,FEFEC17E-73A6-4E68-8C63-52AA9017E613,Default,,,,South Yarra,VIC,3141,AU,398629200,,,,,
849,849,849,849,ADMIN486509638716,BAULDE40,559,Baulderstone Hornibrook,,A,,,Existing,Y,N,,B0A2C60F-DF86-4C14-ACA4-F845CD2B10EB,Default,,,,Southbank,VIC,3001,AU,,,,,,
850,850,850,850,ADMIN486509638717,ARTVIC40,567,Arts Victoria,,A,,,Existing,Y,N,,DFB19F5E-793A-4EAC-AC1D-BC845F34127A,Default,2 Kavanagh Street,,,Southbank,,3006,AU,03 95545080,,,,,
851,851,851,851,ADMIN486509638718,CAPITA20,617,Capital Insight,,A,,,Existing,Y,N,,8BA02060-52F3-4E83-BB4A-921FC412677F,Default,33 Scarborough Street,,,Southport,,4215,AU,756685028,,,,,
852,852,852,852,ADMIN486509638719,GCHOSP10,1274,GC Hospital & Health Services,,A,,,Existing,Y,N,,1209FE82-E2DA-4F5C-B306-31A210426A7E,Default,,,,Southport,,4215,AU,,,,,,
853,853,853,853,ADMIN486509638720,LEWISL10,291,Lewis Land Group,,A,,,Existing,Y,N,,6767F8E4-0791-43E9-B191-FFACDBB33091,Default,The Village Centre,Sovereign Mile,,Sovereign Islands,QLD,4216,AU,755377840,,,,,
