,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,VisionClientID,EpicorCustomerID,ClientNumber,Name,Type,Status,WebSite,Memo,CurrentStatus,ClientInd,VendorInd,LinkedVendor,VisionClientAddressID,AddressDescription,Address2,Address3,Address4,City,State,Zip,Country,Phone,FAX,GoogleAddress,GooglePhone,googleExtras,googled
695,695,695,695,695,695,ADMIN486509638562,FRESHW10,655,Freshwater Body Corporate,,A,,,Existing,Y,N,,DC90265D-4621-4E64-910A-27A88C693A25,Default,,,,New Farm,,4005,AU,733582811,,,,,True
696,696,696,696,696,696,ADMIN486509638563,BUCKBY10,718,Denise Buckby,,A,,,Existing,Y,N,,F8DDFAEB-A872-47A0-B00C-2E3E4AC7559A,Default,,,,New Farm,,4005,AU,733582811,,,,,True
697,697,697,697,697,697,ADMIN486509638564,DAVLAN10,853,Davlan Development Pty Ltd,,A,,,Existing,Y,N,,9B8336B9-8347-4A08-A561-8CC9243900C0,Default,,,,New Farm,,4005,AU,,,,,,True
698,698,698,698,698,698,ADMIN486509638565,UNIMCC10,928,Universal McCann,,A,,,Existing,Y,N,,F4AE1E10-C993-4ED8-BCF2-5E134AC3B50C,Default,,,,New Farm,,4005,AU,310531010,,,,,True
699,699,699,699,699,699,ADMIN486509638566,HGDEVB10,1270,HG Developments,,A,,,Existing,Y,N,,BDA465BB-B066-4472-84F9-1E9D3B3D6A0E,Default,,,,New Farm,,4006,AU,,,,,,True
700,700,700,700,700,700,ADMIN486509638567,SCHREI20,998,Schreiber Hamilton Architects,,A,,,Existing,Y,N,,1681CF7C-3AB0-465F-BF07-52E72324B202,Default,,,,Newcastle,,,AU,,,"Address: 224 Maitland Rd, Islington NSW 2296",Phone:(02) 4961 5888, | See outside | Schreiber Hamilton Architecture | Architect | Hours: Open today  9:00 am  5:00 pm | View 15+ more | Webber Architects | EJE Architecture | BOURNE + BLUE ARCHITECTURE | Helen Stronach Architects | HS Architects Newcastle,True
701,701,701,701,701,701,ADMIN486509638568,BUILTQ10,516,Built,,A,,,Existing,Y,N,,F1C5EEC3-4DC6-49B0-B5C0-CE0FFADDB704,Default,76 Commercial Road,,,Newstead,,4006,AU,,,"Address: 7/343 George St, Sydney NSW 2000",Phone:(02) 8332 4111, | See outside | Built | Builder | Hours: Open today  7:30 am  5:00 pm | 2 Google reviews | View 15+ more | Hooker-Cockram Limited | Kane Constructions | Probuild Constructions | ADCO Construction | Mirvac,True
702,702,702,702,702,702,ADMIN486509638569,BALLAN10,735,Brett Ballantine,,A,,,Existing,Y,N,,44951188-D696-4095-9C66-E69503F67466,Default,,,,Newstead,,,AU,,,,,,True
703,703,703,703,703,703,ADMIN486509638570,MALLAU10,950,Malouf Inv & Ralph Lauren 57,,A,,,Existing,Y,N,,60550677-B745-47F1-A8DB-7B93243784C7,Default,,,,Newstead,,4006,AU,762570077,,,,,True
704,704,704,704,704,704,ADMIN486509638571,CPMAUS10,994,Construction & Project Managem,,A,,,Existing,Y,N,,167E47CF-E8D3-416C-B21C-2228EF41956E,Default,,,,Newstead,,,AU,738524266,,,,,True
705,705,705,705,705,705,ADMIN486509638572,STRIKE10,1020,Strike,,A,,,Existing,Y,N,,2D73FC00-FA54-4C33-A119-C79FE60B4CB5,Default,,,,Newstead,,,AU,732571777,,,,,True
706,706,706,706,706,706,ADMIN486509638573,WATPAC10,1152,WATPAC,,A,,,Existing,Y,N,,D5271FD8-A74B-45C7-955B-CA90B8591D21,Default,,,,Newstead,,4006,AU,732516444,,"Address: 12 Commercial Rd, Newstead QLD 4006",Phone:(07) 3251 6300, | See outside | Watpac | Construction Company | View 15+ more | BMD Constructions | ADCO Constructions PTY Ltd. | Hutchinson Builders | Kane Constructions Pty Ltd | McNab,True
707,707,707,707,707,707,ADMIN486509638574,DEPTST10,1160,"Dept of State Development, Inf",,A,,,Existing,Y,N,,91C2B4A5-474A-4BF4-A858-AE2FDB0A8499,Default,36 Wyandra St,,,Newstead,,,AU,403462016,,,,,True
708,708,708,708,708,708,ADMIN486509638575,ELYSIU10,380,Elysium Noosa,,A,,,Existing,Y,N,,A92C7A6F-BD92-4F0A-8C8E-1A13866091D7,Default,,,,Noosa Heads,,4567,AU,,,,,,True
709,709,709,709,709,709,ADMIN486509638576,OGILVI10,778,Ogilvie Group,,A,,,Existing,Y,N,,C41B84E0-FFC0-4FC6-B396-D2D513A33A9E,Default,,,,Noosa Heads,,567,AU,,,,,,True
710,710,710,710,710,710,ADMIN486509638577,MA1CST10,273,MA 1,,A,,,Existing,Y,N,,54BA3864-82B7-4127-B673-99F9F31E24FF,Default,,,,Noosaville,,4566,AU,754487424,,"Address: 6 Hastings St, Noosa Heads QLD 4567",Phone:(07) 5449 2210, | See outside | MA' Mensa | Restaurant | 1 Google review | View 10+ more | Locale | Bertoni's Pizza & Pasta | Fratellini | Rococo Noosa PTY Ltd. | Lindoni's Ristorante,True
711,711,711,711,711,711,ADMIN486509638578,ARTBEE10,935,Artbeech,,A,,,Existing,Y,N,,BFEAD1F3-969D-4E1A-86C6-8F502C3C30A2,Default,,,,Norman Park,,,AU,,,,,,True
712,712,712,712,712,712,ADMIN486509638579,QLDMUS10,128,Queensland Museum,,A,,,Existing,Y,N,,6787E981-DEC8-407E-BCFC-071DA03122E4,Default,,,,North Ipswich,QLD,4305,AU,,,"Address: North St, North Ipswich QLD 4305",Phone: (07) 3432 5100," | Workshops Rail Museum | The Workshops Rail Museum is a railway museum in Ipswich, Queensland located within the former North Ipswich Railway Workshops. Wikipedia | Hours: Open today  9:30 am  4:00 pm | View 15+ more | Ipswich | Queensland Pioneer Steam Railway Depot | Ipswich Visitor Information Centre | Redbank Plaza | Ipswich City Council",True
713,713,713,713,713,713,ADMIN486509638580,QLDWRM10,134,The Workshops Rail Museum Queensland,,A,,,Existing,Y,N,,FE85E420-9B76-44EA-9255-686AB8179190,Default,,,,North Ipswich,QLD,4305,AU,,,"Address: North St, North Ipswich QLD 4305",Phone: (07) 3432 5100," | Workshops Rail Museum | The Workshops Rail Museum is a railway museum in Ipswich, Queensland located within the former North Ipswich Railway Workshops. Wikipedia | Hours: Open today  9:30 am  4:00 pm | View 15+ more | Ipswich | Queensland Pioneer Steam Railway Depot | Ipswich Visitor Information Centre | Redbank Plaza | Ipswich City Council",True
714,714,714,714,714,714,ADMIN486509638581,WEALTH20,34,Wealth Management,,A,,,Existing,Y,N,,5B7E4309-0F20-43E4-BEB4-41237A0D9D5F,Default,,,,North Sydney,NSW,2060,AU,,,,,,True
715,715,715,715,715,715,ADMIN486509638582,NSWORK20,189,NSW Works Dept,,A,,,Existing,Y,N,,EF0C2E9D-556C-4CB7-A7A8-53AB14B2170C,Default,,,,North Sydney,NSW,2060,AU,,,,,,True
716,716,716,716,716,716,ADMIN486509638583,NOSCCH20,195,Northen Sydney Central Coast Health,,A,,,Existing,Y,N,,981A22ED-D542-4B95-AB44-41645693D285,Default,,,,North Sydney,NSW,2060,AU,,,"Address: Building 51, Royal North Shore Hospital Campus, Reserve Road, St Leonards NSW 2065",Phone:(02) 9462 9955, | See outside | Northern Sydney Local Health District | Public Health Department,True
717,717,717,717,717,717,ADMIN486509638584,LINCLN20,293,Lincoln Scott,,A,,,Existing,Y,N,,037E517B-F1AF-446A-9D04-A206D55C0775,Default,,,,North Sydney,NSW,2060,AU,,,"Address: 1/41 McLaren St, North Sydney NSW 2060",Phone:(02) 8907 0900, | See outside | WSP | Engineering Consultant | View 10+ more | WSP | Arup | Meinhardt NSW Pty Ltd | Aurecon | MPN Group Pty Ltd,True
718,718,718,718,718,718,ADMIN486509638585,GINGPT20,375,Colin Ging & Partners,,A,,,Existing,Y,N,,4A10E878-80CF-4DB7-8A7E-45977F0D1EFC,Default,,,,North Sydney,NSW,2060,AU,,,"Address: 5/97 Pacific Hwy, North Sydney NSW 2059",Phone:(02) 9955 3988, | See outside | Colin Ging & Partners PTY LTD | Construction,True
719,719,719,719,719,719,ADMIN486509638586,CRIAUS20,457,CRI Australia,,A,,,Existing,Y,N,,734FFBD9-9652-4862-A8F9-3303F2196383,Default,76 Berry Street,,,North Sydney,NSW,2060,AU,02 99548888,,,,,True
720,720,720,720,720,720,ADMIN486509638587,BAULDE20,557,Baulderstone Hornibrook Pty Ltd,,A,,,Existing,Y,N,,7B2E9B78-EAAD-4592-8373-618D0A074B30,Default,,,,North Sydney,NSW,2060,AU,,,"Address: 99-103 Dunheved Circuit, Dunheved NSW 2760",, | See outside | Baulderstone Hornibrook PTY Ltd. | NONCLASSIFIABLE ESTABLISHMENTS,True
721,721,721,721,721,721,ADMIN486509638588,AURORA20,576,Aurora Projects Pty Ltd,,A,,,Existing,Y,N,,F2BFE7D2-36B0-4C1A-AAFA-A0D465ED1429,Default,122 Arthur Street,,,North Sydney,NSW,2060,AU,289201838,289203846,"Address: 55 Clarence St, Sydney NSW 2000",Phone:(02) 8920 1838, | See outside | Aurora Projects | Building Consultant,True
722,722,722,722,722,722,ADMIN486509638589,APPPRO20,601,APP Projects,,A,,,Existing,Y,N,,861903B6-A2C9-48F9-9085-36904511A8BE,Default,,,,North Sydney,NSW,2060,AU,,,"Address: 7/116 Miller St, North Sydney NSW 2060",Phone:(02) 9957 6211, | See outside | APP Corporation Pty Limited | Business Management Consultant | Hours: Open today  8:00 am  6:00 pm | 1 Google review,True
723,723,723,723,723,723,ADMIN486509638590,ALBACA20,636,Alba Capital,,A,,,Existing,Y,N,,58687145-2613-49E4-8C7B-2AE2F3A2AC6F,Default,100 Arthur Street,,,North Sydney,NSW,,AU,,,,,,True
724,724,724,724,724,724,ADMIN486509638591,INCOLL20,663,Incoll Management,,A,,,Existing,Y,N,,9CEFED82-8DB9-4B62-A14A-350C008DF18E,Default,,,,North Sydney,NSW,,AU,289134841,,"Address: 5/231 Miller St, North Sydney NSW 2060",Phone:(02) 9922 3922, | See outside | Cargo & Logistics Management PTY LTD | Freight Forwarding Service,True
725,725,725,725,725,725,ADMIN486509638592,USAPPS20,665,University of Sydney,,A,,,Existing,Y,N,,8E2B556B-6C2C-42D5-8C6B-F531456BF8E0,Default,53 Berry Street,,,North Sydney,NSW,,AU,299539920,,,,,True
726,726,726,726,726,726,ADMIN486509638593,HEAINF20,743,Health Infrastructure,,A,,,Existing,Y,N,,BD20DF4D-F2AE-4074-BD91-D04D79A87745,Default,77 Pacific Hightway,,,North Sydney,NSW,,AU,403572869,,"Address: Level 8, 77 Pacific Highway, North Sydney NSW 2060",Phone:(02) 9978 5402, | See outside | Health Infrastructure | Government Office | View 15+ more | Northern Sydney Local Health District | Manly Hospital | Mater North Sydney | Agency for Clinical Innovation (ACI) | North Sydney Harbourview Hotel,True
727,727,727,727,727,727,ADMIN486509638594,UGLSER20,776,UGL Services,,A,,,Existing,Y,N,,10D45C75-EF9A-4443-8F28-970D521906A3,Default,40 Miller Street,,,North Sydney,NSW,2060,AU,292247879,,"Address: 40 Miller St, North Sydney NSW 2060",Phone:(02) 9492 8888, | See outside | UGL LIMITED | Environmental Consultant | View 15+ more | Leighton Contractors | Mcconnell Dowell Constructors PTY Ltd. | Transfield Services | Norfolk | WorleyParsons,True
728,728,728,728,728,728,ADMIN486509638595,LIGHTC20,858,Light Culture Showroom,,A,,,Existing,Y,N,,7694E9D1-5BFF-462A-8DED-9EB7CB4882C8,Default,,,,North Sydney,NSW,2060,AU,1300 300 904,,,,,True
729,729,729,729,729,729,ADMIN486509638596,TENIXS20,880,Tenix,,A,,,Existing,Y,N,,E86DC206-9DEB-4125-B9E6-BFB078BA135C,Default,,,,North Sydney,NSW,2060,AU,02 9963 9609,,"Address: 18/40 Mount St, North Sydney NSW 2060",Phone:(02) 9963 9600, | See outside | Tenix | Engineering Consultant | Hours: Open today  8:30 am  5:30 pm,True
730,730,730,730,730,730,ADMIN486509638597,LAINGO20,890,Laing O'Rourke,,A,,,Existing,Y,N,,9FF3B0DE-F057-4E6D-A0F3-C3513EE6704A,Default,,,,North Sydney,NSW,2060,AU,299030300,299030333,"Address: 100 Arthur St, North Sydney NSW 2060",Phone:(02) 9903 0300, | See outside | Laing O'Rourke Australia | Construction Company | View 15+ more | WSP | AECOM | Parsons Brinckerhoff | Leighton Contractors,True
731,731,731,731,731,731,ADMIN486509638598,WENONA20,1009,Wenona School,,A,,,Existing,Y,N,,C1767566-180A-44D2-8E29-D3D7A5E49AD0,Default,,,,North Sydney,NSW,2050,AU,299553000,,"Address: 176 Walker Street, North Sydney NSW 2060",Phone: (02) 9955 3000," | Wenona School | Independent school in Sydney, New South Wales | Wenona School is an independent, non-denominational, day and boarding school for girls, located in the Sydney suburb of North Sydney, in New South Wales, Australia. Wikipedia | Founded: 1886 | Profiles | LinkedIn | Google+ | View 15+ more | Shore-Sydney Church of England Grammar School | Queenwood School for Girls | Ascham School | Sceggs Darlinghurst | Loreto Kirribilli",True
732,732,732,732,732,732,ADMIN486509638599,GRIFFI20,1019,Griffith Hack,,A,,,Existing,Y,N,,36CCF09B-F6F6-4DE2-985E-EA2C0F906062,Default,Northpoint 100 Miller Street,,,North Sydney,NSW,,AU,392438300,,"Address: 100 Miller St, North Sydney NSW 2060",Phone:(02) 9925 5900, | See outside | Griffith Hack | Patent Attorney | Hours: Open today  8:30 am  5:30 pm | View 15+ more | Wrays | Sydney | Phillips Ormonde Fitzpatrick | Shelston IP | Spruson & Ferguson | Thomson Geer,True
733,733,733,733,733,733,ADMIN486509638600,PEPPER20,1089,Pepper Property Advisory PL,,A,,,Existing,Y,N,,F4A2CE83-28C7-40C5-BA45-A4CBCEB7CF77,Default,146 Arthur St,,,North Sydney,NSW,,AU,,,"Address: 7/2 Chifley Square, Sydney NSW 2000",Phone:(02) 8913 3071, | See outside | Pepper Property | Real Estate Consultant | Hours: Open today  8:30 am  5:00 pm | View 15+ more | Metropole Buyers Agency | Skeen Property Buyer Agents - Sydney Property Buyers Agent | Pepper Financial Services Group | Propell | Corporate Realty Solutions PTY Ltd.,True
734,734,734,734,734,734,ADMIN486509638601,RIDER20,1127,Rider Levett Bucknall,,I,,,Existing,Y,N,,8A3F2B1E-6D10-45C4-A203-3342435F8451,Default,,,,North Sydney,NSW,2059,AU,299222277,,"Address: 141 Walker St, North Sydney NSW 2060",Phone:(02) 9922 2277, | See outside | Rider Levett Bucknall | Quantity Surveyor | View 5+ more | Conrad Properties Pty Ltd | Kosmin & Associates | DP Loewy & Co | Conrad Realty | Westpac Branch/ATM,True
735,735,735,735,735,735,ADMIN486509638602,RIDERL20,1128,Rider Levett Bucknall,,A,,,Existing,Y,N,,CFF48BB1-C20F-45EE-BDD7-5F5A8ECCD3A9,Default,,,,North Sydney,NSW,2059,AU,299222277,,"Address: 141 Walker St, North Sydney NSW 2060",Phone:(02) 9922 2277, | See outside | Rider Levett Bucknall | Quantity Surveyor | View 5+ more | Conrad Properties Pty Ltd | Kosmin & Associates | DP Loewy & Co | Conrad Realty | Westpac Branch/ATM,True
736,736,736,736,736,736,ADMIN486509638603,SHORES20,1193,Shore School,,A,,,Existing,Y,N,,2AD3D14D-D56E-48A3-8CEF-61C31E844E9C,Default,,,,North Sydney,NSW,,AU,02 99561166,,"Address: Blue St, North Sydney NSW 2060",Phone: (02) 9923 2277," | Sydney Church of England Grammar School | Independent school in Sydney, New South Wales | Sydney Church of England Grammar School is an independent, Anglican, day and boarding school for boys, located in North Sydney, New South Wales, Australia. Wikipedia | Founder: Alfred Barry | Founded: 1889 | Chairman: Peter Jensen | Gender: Single-sex education | View 15+ more | Sydney Grammar School | The Scots College | Saint Ignatius' College Riverview | St Aloysius' College | Cranbrook School",True
737,737,737,737,737,737,ADMIN486509638604,CATPRO20,1206,Catylis Properties,,A,,,Existing,Y,N,,3FF85280-7F0D-4E79-930D-249C5F03950D,Default,124 Walker Street,,,North Sydney,NSW,2060,AU,280172244,,"Address: Suite 301, Level 3, 66 Berry St, North Sydney NSW 2060",Phone:(02) 8017 2244, | See outside | Catylis Properties Pty Ltd | Real Estate Agency,True
738,738,738,738,738,738,ADMIN486509638605,CROXTO40,728,Croxton Special School,,A,,,Existing,Y,N,,586016D0-34DB-409B-AD87-E2A9F49D8D32,Default,,,,Northcote,,3070,AU,394889435,,"Address: 159 Beaconsfield Parade, Northcote VIC 3070",Phone:(03) 9482 5482, | See outside | Croxton School | Special Education School | Hours: Open today  8:30 am  5:00 pm | View 15+ more | Ascot Vale Special School | Rosamond School | Bulleen Heights School | Glenroy Specialist School | Port Phillip Specialist School,True
739,739,739,739,739,739,ADMIN486509638606,SHOALH20,1007,Shoalhaven City Council,,A,,,Existing,Y,N,,ABC04FDA-72E2-441F-A21C-C03475047A84,Default,,,,Nowra,,2541,AU,244293111,,"Address: 36 Bridge Rd, Nowra NSW 2541",Phone:(02) 4429 3111, | See outside | Shoalhaven City Council | City Government Office | Hours: Open today  9:00 am  5:00 pm | 3 Google reviews | View 15+ more | Nowra Swimming Pool | Curves Nowra | Jetts Nowra | Shoalhaven Visitor Centre | Shoalhaven Council,True
740,740,740,740,740,740,ADMIN486509638607,EMBSYR30,701,Embassy of the Syrian Arab Rep,,A,,,Existing,Y,N,,6ABAF9AA-EC52-4822-8FFE-6DE6D7E80EB3,Default,,,,O'malley,,2606,AU,262185200,,"Address: 41 Culgoa Circuit, O'Malley ACT 2606",Phone:(02) 6218 5200, | See outside | THE Honorary Consulate of THE Syrian Arab Republic | Embassy,True
741,741,741,741,741,741,ADMIN486509638608,PORGES20,1256,Geoffrey and Jennifer Porges,,A,,,Existing,Y,N,,58926E62-7B16-4706-9996-96069DD886A3,Default,Boree Road,,,Orang,,,AU,,,,,,True
742,742,742,742,742,742,ADMIN486509638609,WATREA20,919,WA Treasury,,A,,,Existing,Y,N,,A0D86269-896F-4204-837C-8E3C9EB16F0E,Default,16 Parkland Road,,,Osborne Park,,6017,AU,892229953,,,,,True
743,743,743,743,743,743,ADMIN486509638610,LOCKYE10,16,Darren Lockyer,,A,,,Existing,Y,N,,69EE1222-8E41-4A1E-853A-B58A17240499,Default,,,,Paddington,,4064,AU,33695447,,,,,True
744,744,744,744,744,744,ADMIN486509638611,ZACSTA10,53,Zacstar Pty Ltd,,A,,,Existing,Y,N,,E32C18E4-0AA6-4D20-9201-E1BD78B0092A,Default,,,,Paddington,,4064,AU,439465544,,,,,True
745,745,745,745,745,745,ADMIN486509638612,SPACEP10,101,Space Property Agents,,A,,,Existing,Y,N,,99EAEDFE-056D-4358-B8E8-79EC10CD487B,Default,,,,Paddington,,4064,AU,,,"Address: 90 Latrobe Terrace, Paddington QLD 4064",Phone:(07) 3510 7600, | See outside | SPACE Property Agents | Corporate Office | Hours: Open today  8:30 am  5:00 pm | View 15+ more | Place Estate Agents | Ray White Real Estate | Ray White South Brisbane | Coronis Realty Kelvin Grove | Urban Property Agents,True
746,746,746,746,746,746,ADMIN486509638613,SHEEHA10,187,Sheehan Management Pty Ltd,,A,,,Existing,Y,N,,D64C9D81-70D2-43DC-9C22-54F0AE8A4E4C,Default,,,,Paddington,,4064,AU,735117482,,,,,True
747,747,747,747,747,747,ADMIN486509638614,BERGHM10,530,Melissa Berghan,,A,,,Existing,Y,N,,CA08B801-BCF2-4A5E-AB85-E215FFED70EC,Default,,,,Paddington,QLD,4064,AU,,,,,,True
748,748,748,748,748,748,ADMIN486509638615,SHERMA20,829,Sherman Group,,A,,,Existing,Y,N,,6F91EF27-A1D5-4EFC-A8D1-58DA42CBD33F,Default,,,,Paddington,,2021,AU,293570777,,"Address: 2 Paddington St, Paddington NSW 2021",Phone:(02) 9357 0777, | See outside | Sherman Group PTY Ltd. | Investment Service,True
749,749,749,749,749,749,ADMIN486509638616,CARDIN40,674,Cardinia Shire Council,,A,,,Existing,Y,N,,E60792B2-D925-4EBF-8BAC-5FAF51585582,Default,,,,Pakenham,,3810,AU,359454247,,,,,True
750,750,750,750,750,750,ADMIN486509638617,FITZPU20,391,Uschi & Donlevy Fitzpatrick,,A,,,Existing,Y,N,,F4427999-E7C5-4B92-96D7-C639E62CEDD5,Default,,,,Palm Beach,NSW,2108,AU,,,,," | Uschi Obermaier | Model | Ursula ""Uschi"" Obermaier is a former fashion model, actress and is associated with the 1968 left-wing movement in Germany. In the latter she is considered an iconic sex symbol of the so-called ""1968 generation"" and the protests of 1968. Wikipedia | Born: September 24, 1946 (age 68), Sendling, Germany | Spouse: Dieter Bockhorn (m. 19731982) | Marriage location: India | Movies: Rote Sonne | Albums: Uschi Obermaier: High Times - Mein Wildes Leben (Gelesen von Natalia Avelon) | View 15+ more | Rainer Langhans | Former partner | Dieter Bockhorn | Natalia Avelon | Uschi Glas | Achim Bornhak",True
751,751,751,751,751,751,ADMIN486509638618,DEPINF20,934,Department of Infracture,,A,,,Existing,Y,N,,24882DF4-DDB2-4F3E-BFC6-8D51FE3BE8A4,Default,,,,Palmerston,,831,AU,08 8999 4609,08 8999 4796,,,,True
752,752,752,752,752,752,ADMIN486509638619,OVARUP30,210,Arup,,A,,,Existing,Y,N,,0EF22CB0-029D-456A-9E06-F8B85B635761,Default,,,,Parap,,804,AU,,,,,,True
753,753,753,753,753,753,ADMIN486509638620,HIGHCC30,755,High Court Australia,,A,,,Existing,Y,N,,BFE1EA9C-3F07-403B-8342-28F56372C643,Default,,,,Parkes,,2600,AU,262706875,,"Address: Parkes Pl, Parkes ACT 2600",," | High Court of Australia | The High Court of Australia is the supreme court in the Australian court hierarchy and the final court of appeal in Australia. Wikipedia | Opened: 1980 | Authorized by: Constitution of Australia | Established: 1901 | Hours: Open today  9:45 am  4:30 pm | Currently: Robert French | Architects: Colin Madigan, Chris Kringas, Feiko Bouman, Hans Marelli | 4 Google reviews | Monumental, concrete and glass building housing court charged with applying the law of Australia. - Google | View 15+ more | Supreme Court of Victoria | Parliament House, Canberra | National Gallery of Australia | Supreme Court of the Australia... | Family Court of Australia",True
754,754,754,754,754,754,ADMIN486509638621,MARAZZ20,278,Marazzi Architetti,,A,,,Existing,Y,N,,3F071ADB-4E4B-418F-9102-BEE571687038,Default,,,,Parma PR,,43121,IT,390521506851,,"Address: Vicolo del Carmine, 3, 43121 Parma PR, Italy",Phone:+39 0521 506851, | See outside | Marazzi Architetti | Architect | View 15+ more | Universita' Degli Studi Di Parma | SPAZIOLIBERO Architettura | A+10 Architettura | Zanlari Pietro | Doser Spa,True
755,755,755,755,755,755,ADMIN486509638622,KINGSC20,302,The Kings School,,A,,,Existing,Y,N,,EA0195A4-A1C4-4A7E-BF0A-CDEDDF322CF5,Default,,,,Parramatta,NSW,2051,AU,,,"Address: 87-129 Pennant Hills Rd, North Parramatta NSW 2151",Phone: (02) 9683 8555," | The King's School, Parramatta | Day school in North Parramatta, New South Wales | The King's School is an independent Anglican, day and boarding school for boys, located in North Parramatta in the western suburbs of Sydney, New South Wales, Australia. Founded in 1831, it is Australia's oldest independent school. Wikipedia | Motto: Fortiter et Fideliter | Founder: William Broughton | Founded: 1831 | Enrollment: 1,505 (2011) | Colors: Grey, White, Blue, Red | Nicknames: King's, TKS | Profiles | Google+ | View 15+ more | Tara Anglican School for Girls | James Ruse Agricultural High School | Normanhurst Boys High School | Epping Boys High School | Cheltenham Girls High School",True
